"SNo.","Procedure Name","Speciality Classification","Tier","Facility","Ward","Cghs Code No.","Rate (₹)"
"2266","Scalp tumor+skull bone excision (TMH - Head & Neck) (G3S15)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH092","17000.00"
"2267","Thyroid-Hemi/Subtotal/Total Thyroidectomy (TMH - Head & Neck) (G3S16)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH093","17000.00"
"2268","Tongue wide excision per oral with neck dissection (TMH - Head & Neck) (G3S17)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH094","17000.00"
"2269","Tracheal wall partial resection (TMH - Head & Neck) (G3S18)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH095","17000.00"
"2270","Wide excision floor of the mouth/Neck (TMH - Head & Neck) (G3S19)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH096","17000.00"
"2271","Wide excision -Lip and Neck (TMH - Head & Neck) (G3S20)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH097","17000.00"
"2272","Laser exciston-Supraglottic (TMH - Head & Neck) (G3S21)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH098","17000.00"
"2273","Buccal/Mucosa wide excision - Peroral (TMH - Head & Neck) (G3S22)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH099","17000.00"
"2274","Enucleation of the Eye (TMH - Head & Neck) (G3S23)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH100","17000.00"
"2275","Eye lid (upper/lower) Excision with reconstruction (TMH - Head & Neck) (G3S24)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH101","17000.00"
"2276","Floor of the Mouth - Wide excision (TMH - Head & Neck) (G3S25)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH102","17000.00"
"2277","Laser Aretynoidectomy (TMH - Head & Neck) (G3S26)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH103","17000.00"
"2278","Hemiglossectomy - Peroral (TMH - Head & Neck) (G3S27)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH104","17000.00"
"2279","Micro laryngoscopy Chord stripping (Laser)/Laser excision Chordectomy (TMH - Head & Neck) (G3S28)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH105","17000.00"
"2280","Oral cavity excision-Large lesion Laser (TMH - Head & Neck) (G3S29)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH106","17000.00"
"2281","Abdominal Mass Excision (TMH - G.I. Surgery) (G3S30)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH107","17000.00"
"2282","Cholecystectomy (TMH - G.I. Surgery) (G3S31)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH108","17000.00"
"2283","Cholecysto-Jejunostomy (TMH - G.I. Surgery) (G3S32)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH109","17000.00"
"2284","Choledocho-Duodenostomy (TMH - G.I. Surgery) (G3S33)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH110","17000.00"
"2285","Colectomy Revision (TMH - G.I. Surgery) (G3S34)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH111","17000.00"
"2286","Colon (Resection Anastomosis) (TMH - G.I. Surgery) (G3S35)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH112","17000.00"
"2287","Colon (Left Hemicolectomy/Right Hemicolectomy/Sigmoid Colectomy/Transverse-Colectomy) (TMH - G.I. Surgery) (G3S36)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH113","17000.00"
"2288","Colonic By-Pass (Multiple/Single) (TMH - G.I. Surgery) (G3S37)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH114","17000.00"
"2289","Colostomy With Closure (TMH - G.I. Surgery) (G3S38)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH115","17000.00"
"2290","Duodenotomy (TMH - G.I. Surgery) (G3S39)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH116","17000.00"
"2291","Gastric Wedge Resection (TMH - G.I. Surgery) (G3S40)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH117","17000.00"
"2292","Gastro-Jejunostomy (TMH - G.I. Surgery) (G3S41)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH118","17000.00"
"2293","Hepatic Excision (TMH - G.I. Surgery) (G3S42)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH119","17000.00"
"2294","Hepatic Port Placement/Port Removal (TMH - G.I. Surgery) (G3S43)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH120","17000.00"
"2295","Laparoscopy Therapeutic/ Exploratory (TMH - G.I. Surgery) (G3S44)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH121","17000.00"
"2296","Laparotomy For Staging (TMH - G.I. Surgery) (G3S45)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH122","17000.00"
"2297","Pancreas Triple Bypass (TMH - G.I. Surgery) (G3S46)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH123","17000.00"
"2298","Rectum Local Excision (TMH - G.I. Surgery) (G3S47)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH124","17000.00"
"2299","Small Bowel By-Pass (Multiple)/(Single) (TMH - G.I. Surgery) (G3S48)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH125","17000.00"
"2300","Small Bowel Resection Anastomosis (TMH - G.I. Surgery) (G3S49)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH126","17000.00"
"2301","Splenectomy (TMH - G.I. Surgery) (G3S50)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH127","17000.00"
"2302","Amputation Above Elbow/Below Elbow (TMH - Bone & Soft Tissue) (G3S51)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH128","17000.00"
"2303","Amputation Above Knee/Below Knee (TMH - Bone & Soft Tissue) (G3S52)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH129","17000.00"
"2304","Clavicle Excision (TMH - Bone & Soft Tissue) (G3S53)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH130","17000.00"
"2305","Extracorporeal Irradiation (TMH - Bone & Soft Tissue) (G3S54)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH131","17000.00"
"2306","Fibula Lower End Reconstruction (TMH - Bone & Soft Tissue) (G3S55)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH132","17000.00"
"2307","Fibulectomy (TMH - Bone & Soft Tissue) (G3S56)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH133","17000.00"
"2308","Groin + Iliac Node Dissection (TMH - Bone & Soft Tissue) (G3S57)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH134","17000.00"
"2309","Groin Node Dissection (TMH - Bone & Soft Tissue) (G3S58)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH135","17000.00"
"2310","Knee Arthrodesis (TMH - Bone & Soft Tissue) (G3S59)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH136","17000.00"
"2311","Muscle Group Excision (TMH - Bone & Soft Tissue) (G3S60)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH137","17000.00"
"2312","Open Biopsy of Vertebra (TMH - Bone & Soft Tissue) (G3S61)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH138","17000.00"
"2313","Radius Lower End Excision (TMH - Bone & Soft Tissue) (G3S62)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH139","17000.00"
"2314","Ray Amputation (TMH - Bone & Soft Tissue) (G3S63)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH140","17000.00"
"2315","Scapulectomy Partial/Total (TMH - Bone & Soft Tissue) (G3S64)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH141","17000.00"
"2316","Shoulder Disarticulation (TMH - Bone & Soft Tissue) (G3S65)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH142","17000.00"
"2317","Soft Tissue Wide Excision (TMH - Bone & Soft Tissue) (G3S66)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH143","17000.00"
"2318","Soft Tissue Wide Excision + Implant (TMH - Bone & Soft Tissue) (G3S67)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH144","17000.00"
"2319","Soft Tissue Wide Excision + SSG (TMH - Bone & Soft Tissue) (G3S68)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH145","17000.00"
"2320","Ulna Lower End Excision (TMH - Bone & Soft Tissue) (G3S69)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH146","17000.00"
"2321","External Fixation (TMH - Bone & Soft Tissue) (G3S70)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH147","17000.00"
"2322","Talar/Calcaneal Resection (TMH - Bone & Soft Tissue) (G3S71)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH148","17000.00"
"2323","Percutaneous Vertebral Biopsy (TMH - Bone & Soft Tissue) (G3S72)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH149","17000.00"
"2324","Bone Grafting (TMH - Bone & Soft Tissue) (G3S73)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH150","17000.00"
"2325","Popliteal Clearance of Nodes (TMH - Bone & Soft Tissue) (G3S74)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH151","17000.00"
"2326","Amputation (Paediatric) (TMH - Thoracic & Paediatric) (G3S75)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH152","17000.00"
"2327","Anterior Mediastinotomy (TMH - Thoracic & Paediatric) (G3S76)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH153","17000.00"
"2328","Bronchial Stent Placement (TMH - Thoracic & Paediatric) (G3S77)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH154","17000.00"
"2329","Bulla Stapling (TMH - Thoracic & Paediatric) (G3S78)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH155","17000.00"
"2330","Cervical Esophagostomy (TMH - Thoracic & Paediatric) (G3S79)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH156","17000.00"
"2331","Chest Wall Excision Without Reconstruction (TMH - Thoracic & Paediatric) (G3S80)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH157","17000.00"
"2332","Esophagoscopic Stent (TMH - Thoracic & Paediatric) (G3S81)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH158","17000.00"
"2333","Excision/Pericardiac Window Open (TMH - Thoracic & Paediatric) (G3S82)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH159","17000.00"
"2334","Gastric By-Pass (TMH - Thoracic & Paediatric) (G3S83)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH160","17000.00"
"2335","Lung Wedge Resection (TMH - Thoracic & Paediatric) (G3S84)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH161","17000.00"
"2336","Mediastinal Lymph Node Dissection (TMH - Thoracic & Paediatric) (G3S85)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH162","17000.00"
"2337","Mediastinoscopy (TMH - Thoracic & Paediatric) (G3S86)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH163","17000.00"
"2338","Metastatectomy (Single Lung) (TMH - Thoracic & Paediatric) (G3S87)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH164","17000.00"
"2339","Palliative Bowel Bypass (TMH - Thoracic & Paediatric) (G3S88)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH165","17000.00"
"2340","Pericardiectomy (TMH - Thoracic & Paediatric) (G3S89)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH166","17000.00"
"2341","Retinoblastoma Excision (Paediatric) (TMH - Thoracic & Paediatric) (G3S90)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH167","17000.00"
"2342","Retroperitoneal Lymph Node Biopsy (Exploration) (TMH - Thoracic & Paediatric) (G3S91)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH168","17000.00"
"2343","STS Excision (Paediatric) (TMH - Thoracic & Paediatric) (G3S92)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH169","17000.00"
"2344","Thoracoscopy-Therapeutic (TMH - Thoracic & Paediatric) (G3S93)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH170","17000.00"
"2345","Thorax Re-Exploration (TMH - Thoracic & Paediatric) (G3S94)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH171","17000.00"
"2346","Jejunostomy/Gastrostomy (TMH - Thoracic & Paediatric) (G3S95)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH172","17000.00"
"2347","Rib Excision Only (TMH - Thoracic & Paediatric) (G3S96)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH173","17000.00"
"2348","Burst Abdomen Suturing (TMH - Thoracic & Paediatric) (G3S97)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH174","17000.00"
"2349","Exploration Emergency (TMH - Genitourinary / Gynaecology) (G3S98)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH175","17000.00"
"2350","Groin Node Dissection (Unilateral) (TMH - Genitourinary / Gynaecology) (G3S99)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH176","17000.00"
"2351","Excision of Ovarian Mass/Cyst (TMH - Genitourinary / Gynaecology) (G3S100)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH177","17000.00"
"2352","Second Look Laparoscopy (TMH - Genitourinary / Gynaecology) (G3S101)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH178","17000.00"
"2353","Second Look Laparotomy (TMH - Genitourinary / Gynaecology) (G3S102)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH179","17000.00"
"2354","TAH (Total Abdominal Hysterectomy) (TMH - Genitourinary / Gynaecology) (G3S103)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH180","17000.00"
"2355","TAH+ Bilateral Salpingo-Oopherectomy (TMH - Genitourinary / Gynaecology) (G3S104)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH181","17000.00"
"2356","TAH + BSO + Node Sampling (TMH - Genitourinary / Gynaecology) (G3S105)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH182","17000.00"
"2357","Vulva Hemivulvectomy (TMH - Genitourinary / Gynaecology) (G3S106)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH183","17000.00"
"2358","Vulva Wide Excision (TMH - Genitourinary / Gynaecology) (G3S107)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH184","17000.00"
"2359","Operative Hysteroscopy (TMH - Genitourinary / Gynaecology) (G3S108)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH185","17000.00"
"2360","Lymphocoele Drainage (TMH - Genitourinary / Gynaecology) (G3S109)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH186","17000.00"
"2361","Colostomy/Ileostomy Closure (TMH - Genitourinary / Gynaecology) (G3S110)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH187","17000.00"
"2362","Cystoscopy + DJ Stenting (TMH - Genitourinary / Gynaecology) (G3S111)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH188","17000.00"
"2363","Cystostomy - Suprapubic (TMH - Genitourinary / Gynaecology) (G3S112)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH189","17000.00"
"2364","High Orchidectomy (TMH - Genitourinary / Gynaecology) (G3S113)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH190","17000.00"
"2365","Scrotectomy (TMH - Genitourinary / Gynaecology) (G3S114)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH191","17000.00"
"2366","Autograft Flap Reconstruction (Breast) (TMH - Plastic & Reconstructive) (G3S115)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH192","17000.00"
"2367","Implant Reconstruction (Breast) (TMH - Plastic & Reconstructive) (G3S116)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH193","17000.00"
"2368","Interpolated Flap Reconstruction-Extremity (TMH - Plastic & Reconstructive) (G3S117)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH194","17000.00"
"2369","Local Flap Reconstruction (Extremity) (TMH - Plastic & Reconstructive) (G3S118)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH195","17000.00"
"2370","Reconstruction with Anatomical Closure (TMH - Plastic & Reconstructive) (G3S119)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH196","17000.00"
"2371","Reconstruction with Local Skin/Mucosal Flap (TMH - Plastic & Reconstructive) (G3S120)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH197","17000.00"
"2372","Reconstruction with Single Flap (H & N) (TMH - Plastic & Reconstructive) (G3S121)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH198","17000.00"
"2373","More than 2 Intermediate Procedures (TMH - Breast) (G3S122)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH199","17000.00"
"2374","Alveolus Composite Resection/Commando (TMH - Head & Neck) (G4S1)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH200","21250.00"
"2375","Bite Excision/Composite (TMH - Head & Neck) (G4S2)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH201","21250.00"
"2376","Buccal/Mucosa Composite Resection/Commando (TMH - Head & Neck) (G4S3)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH202","21250.00"
"2377","Composite Resection - Tonsil (TMH - Head & Neck) (G4S4)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH203","21250.00"
"2378","Floor of the Mouth - Composite Resection (TMH - Head & Neck) (G4S5)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH204","21250.00"
"2379","Hemiglossectomy peroral + neck dissection (TMH - Head & Neck) (G4S6)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH205","21250.00"
"2380","Neck Dissection - Bilateral (TMH - Head & Neck) (G4S7)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH206","21250.00"
"2381","Parotidectomy with neck dissection (TMH - Head & Neck) (G4S8)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH207","21250.00"
"2382","Thyroidectomy (Hemi/Subtotal/Total) with neck dissection (TMH - Head & Neck) (G4S9)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH208","21250.00"
"2383","Tongue/Floor of the Mouth - Pull through neck (TMH - Head & Neck) (G4S10)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH209","21250.00"
"2384","Tongue composite resection/Commando  (TMH - Head & Neck) (G4S11)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH210","21250.00"
"2385","Tracheal resection with anastomosis (TMH - Head & Neck) (G4S12)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH211","21250.00"
"2386","Glosectomy - Anterior 2/3rd (TMH - Head & Neck) (G4S13)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH212","21250.00"
"2387","Endoscopic Laser excision for Hypopharynx (TMH - Head & Neck) (G4S14)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH213","21250.00"
"2388","Laryngectomy Near Total (TMH - Head & Neck) (G4S15)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH214","21250.00"
"2389","Laryngectomy - Partial (TMH - Head & Neck) (G4S16)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH215","21250.00"
"2390","Laryngectomy - Total (TMH - Head & Neck) (G4S17)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH216","21250.00"
"2391","Laser fulguration/Excision Trachea (TMH - Head & Neck) (G4S18)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH217","21250.00"
"2392","Mandibulectomy- Hemi./Marginal/Segmental including middle 1/3rd (TMH - Head & Neck) (G4S19)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH218","21250.00"
"2393","Maxillectomy - Median/Partial/Total/Total with exenteration (TMH - Head & Neck) (G4S20)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH219","21250.00"
"2394","Glossectomy Total (TMH - Head & Neck) (G4S21)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH220","21250.00"
"2395","Parotidectomy - Radical/Superficial/Total (TMH - Head & Neck) (G4S22)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH221","21250.00"
"2396","Abdominoperineal Resection (TMH - G.I. Surgery) (G4S23)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH222","21250.00"
"2397","Cholecystectomy Radical (TMH - G.I. Surgery) (G4S24)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH223","21250.00"
"2398","Colectomy Total (TMH - G.I. Surgery) (G4S25)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH224","21250.00"
"2399","Gastrectomy (Bilroth-1)/(Bilroth-2) Distal Radical (TMH - G.I. Surgery) (G4S26)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH225","21250.00"
"2400","Gastrectomy Proximal Radical (TMH - G.I. Surgery) (G4S27)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH226","21250.00"
"2401","Hepatico-Jejunostomy (TMH - G.I. Surgery) (G4S28)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH227","21250.00"
"2402","Rectum Anterior Resection (TMH - G.I. Surgery) (G4S29)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH228","21250.00"
"2403","Colostomy (TMH - G.I. Surgery) (G4S30)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH229","21250.00"
"2404","Colectomy Subtotal (TMH - G.I. Surgery) (G4S31)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH230","21250.00"
"2405","Colo-Rectal Anastomosis (TMH - G.I. Surgery) (G4S32)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH231","21250.00"
"2406","Cysto-Gastrostomy (TMH - G.I. Surgery) (G4S33)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH232","21250.00"
"2407","Duodenum Partial Excision (TMH - G.I. Surgery) (G4S34)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH233","21250.00"
"2408","Gastrectomy - Partial (TMH - G.I. Surgery) (G4S35)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH234","21250.00"
"2409","Hepatectomy - Left Lateral (TMH - G.I. Surgery) (G4S36)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH235","21250.00"
"2410","Hepatic Metastatectomy (TMH - G.I. Surgery) (G4S37)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH236","21250.00"
"2411","Hepatic Wedge Excision (TMH - G.I. Surgery) (G4S38)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH237","21250.00"
"2412","Pancreas Tumor Enucleation (TMH - G.I. Surgery) (G4S39)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH238","21250.00"
"2413","Pancreatectomy - Distal (TMH - G.I. Surgery) (G4S40)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH239","21250.00"
"2414","Pancreatic Fistula Closure (TMH - G.I. Surgery) (G4S41)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH240","21250.00"
"2415","Peustow's Procedure (TMH - G.I. Surgery) (G4S42)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH241","21250.00"
"2416","Re-Exploration (TMH - G.I. Surgery) (G4S43)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH242","21250.00"
"2417","Segmental Hepatecomy (TMH - G.I. Surgery) (G4S44)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH243","21250.00"
"2418","Amputation - Forequarter (TMH - Bone & Soft Tissue) (G4S45)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH244","21250.00"
"2419","Centralization Of Ulna With Arthrodesis (TMH - Bone & Soft Tissue) (G4S46)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH245","21250.00"
"2420","Elbow Replacement (TMH - Bone & Soft Tissue) (G4S47)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH246","21250.00"
"2421","En Bloc Upper Humerus Excision (TMH - Bone & Soft Tissue) (G4S48)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH247","21250.00"
"2422","Hip Replacement (TMH - Bone & Soft Tissue) (G4S49)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH248","21250.00"
"2423","Knee Total Replacement (TMH - Bone & Soft Tissue) (G4S50)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH249","21250.00"
"2424","Paraspinal Tumor Excision (TMH - Bone & Soft Tissue) (G4S51)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH250","21250.00"
"2425","Sacral Chordomas (TMH - Bone & Soft Tissue) (G4S52)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH251","21250.00"
"2426","Segmental Resection Lower Limb + Replacement (TMH - Bone & Soft Tissue) (G4S53)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH252","21250.00"
"2427","Silastic Replacement (TMH - Bone & Soft Tissue) (G4S54)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH253","21250.00"
"2428","Silastic Replacement of Hand (TMH - Bone & Soft Tissue) (G4S55)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH254","21250.00"
"2429","Soft Tissue Wide Excision + Reconstruction (TMH - Bone & Soft Tissue) (G4S56)","Cancer Surgery","TIER I","NON NABH","SEMI PRIVATE WARD","TMH255","21250.00"
