"SNo.","Procedure Name","Speciality Classification","Tier","Facility","Ward","Cghs Code No.","Rate (₹)"
"2220","Ileostomy (TMH - G.I. Surgery) (G2S18)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH046","11250.00"
"2221","Closure Of Ileostomy (TMH - G.I. Surgery) (G2S19)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH047","11250.00"
"2222","Internal Stenting (TMH - G.I. Surgery) (G2S20)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH048","11250.00"
"2223","Exploratory Laparotomy (TMH - G.I. Surgery) (G2S21)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH049","11250.00"
"2224","Laparoscopy Diagnostic (TMH - G.I. Surgery) (G2S22)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH050","11250.00"
"2225","Amputation Of Fingers/Toes (TMH - Bone & Soft Tissue) (G2S23)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH051","11250.00"
"2226","Biopsy Open (TMH - Bone & Soft Tissue) (G2S24)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH052","11250.00"
"2227","Bronchoscopy +Esophagoscopy (Diagnostic) (TMH - Thoracic & Paediatric) (G2S25)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH053","11250.00"
"2228","Bronchoscopy - Therapeutic (TMH - Thoracic & Paediatric) (G2S26)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH054","11250.00"
"2229","Esophagoscopy - Therapeutic (TMH - Thoracic & Paediatric) (G2S27)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH055","11250.00"
"2230","Exploratory Laparotomy/Thoracotomy (Inoperable) (TMH - Thoracic & Paediatric) (G2S28)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH056","11250.00"
"2231","Hickman Catheterisation (TMH - Thoracic & Paediatric) (G2S29)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH057","11250.00"
"2232","Nonresectable Esophageal Ca. Exploration (TMH - Thoracic & Paediatric) (G2S30)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH058","11250.00"
"2233","Pleurodesis Talc (TMH - Thoracic & Paediatric) (G2S31)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH059","11250.00"
"2234","Secondary Suturing (Thoracic) (TMH - Thoracic & Paediatric) (G2S32)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH060","11250.00"
"2235","Thoracoscopic Pleurodesis (TMH - Thoracic & Paediatric) (G2S33)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH061","11250.00"
"2236","Thoracoscopy-Diagnostic (TMH - Thoracic & Paediatric) (G2S34)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH062","11250.00"
"2237","Thoracotomy-Inoperable (TMH - Thoracic & Paediatric) (G2S35)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH063","11250.00"
"2238","Chest Wall Sinus Exploration (TMH - Thoracic & Paediatric) (G2S36)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH064","11250.00"
"2239","Peneumonectomy Partial/Total (TMH - Thoracic & Paediatric) (G2S37)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH065","11250.00"
"2240","Conisation (TMH - Genitourinary / Gynaecology) (G2S38)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH066","11250.00"
"2241","Inoperable Laparotomy (TMH - Genitourinary / Gynaecology) (G2S39)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH067","11250.00"
"2242","Diagnostic Hysteroscopy (TMH - Genitourinary / Gynaecology) (G2S40)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH068","11250.00"
"2243","Bilateral Orchidectomy (TMH - Genitourinary / Gynaecology) (G2S41)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH069","11250.00"
"2244","Cystoscopy (TMH - Genitourinary / Gynaecology) (G2S42)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH070","11250.00"
"2245","Inguinal Node Biopsy (TMH - Genitourinary / Gynaecology) (G2S43)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH071","11250.00"
"2246","Meatoplasty (TMH - Genitourinary / Gynaecology) (G2S44)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH072","11250.00"
"2247","Prostate Biopsy (TMH - Genitourinary / Gynaecology) (G2S45)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH073","11250.00"
"2248","Urethral Dilatation (TMH - Genitourinary / Gynaecology) (G2S46)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH074","11250.00"
"2249","Reconstruction with Skin/Mucosal Graft (TMH - Plastic & Reconstructive) (G2S47)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH075","11250.00"
"2250","Microdochectomy (TMH - Breast) (G2S48)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH076","11250.00"
"2251","S/C Fossa Gland Dissection (TMH - Breast) (G2S49)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH077","11250.00"
"2252","Breast Lumpectomy Alone (TMH - Breast) (G2S50)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH078","11250.00"
"2253","Buccal/Mucosa wide excision Cheek Flap (TMH - Head & Neck) (G3S1)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH079","18000.00"
"2254","Central Compartment Clearance (TMH - Head & Neck) (G3S2)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH080","18000.00"
"2255","Ethmoidectomy (TMH - Head & Neck) (G3S3)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH081","18000.00"
"2256","Excision of parapharyngeal mass (TMH - Head & Neck) (G3S4)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH082","18000.00"
"2257","Excision STS Neck / Mass Neck (TMH - Head & Neck) (G3S5)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH083","18000.00"
"2258","Jaw Tumour Excision (TMH - Head & Neck) (G3S6)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH084","18000.00"
"2259","Laser Subglottic Tracheal Stenosis (TMH - Head & Neck) (G3S8)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH085","18000.00"
"2260","Laser Fulguration - Respiratory Papilloma (TMH - Head & Neck) (G3S9)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH086","18000.00"
"2261","Neck Dissection-Functional/Modified/Supra omohyoid (TMH - Head & Neck) (G3S10)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH087","18000.00"
"2262","Orbital mass excision (TMH - Head & Neck) (G3S11)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH088","18000.00"
"2263","Parathyroid excision (TMH - Head & Neck) (G3S12)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH089","18000.00"
"2264","Pharyngectomy-Partial (TMH - Head & Neck) (G3S13)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH090","18000.00"
"2265","Premaxillectomy (TMH - Head & Neck) (G3S14)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH091","18000.00"
"2266","Scalp tumor+skull bone excision (TMH - Head & Neck) (G3S15)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH092","18000.00"
"2267","Thyroid-Hemi/Subtotal/Total Thyroidectomy (TMH - Head & Neck) (G3S16)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH093","18000.00"
"2268","Tongue wide excision per oral with neck dissection (TMH - Head & Neck) (G3S17)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH094","18000.00"
"2269","Tracheal wall partial resection (TMH - Head & Neck) (G3S18)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH095","18000.00"
"2270","Wide excision floor of the mouth/Neck (TMH - Head & Neck) (G3S19)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH096","18000.00"
"2271","Wide excision -Lip and Neck (TMH - Head & Neck) (G3S20)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH097","18000.00"
"2272","Laser exciston-Supraglottic (TMH - Head & Neck) (G3S21)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH098","18000.00"
"2273","Buccal/Mucosa wide excision - Peroral (TMH - Head & Neck) (G3S22)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH099","18000.00"
"2274","Enucleation of the Eye (TMH - Head & Neck) (G3S23)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH100","18000.00"
"2275","Eye lid (upper/lower) Excision with reconstruction (TMH - Head & Neck) (G3S24)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH101","18000.00"
"2276","Floor of the Mouth - Wide excision (TMH - Head & Neck) (G3S25)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH102","18000.00"
"2277","Laser Aretynoidectomy (TMH - Head & Neck) (G3S26)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH103","18000.00"
"2278","Hemiglossectomy - Peroral (TMH - Head & Neck) (G3S27)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH104","18000.00"
"2279","Micro laryngoscopy Chord stripping (Laser)/Laser excision Chordectomy (TMH - Head & Neck) (G3S28)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH105","18000.00"
"2280","Oral cavity excision-Large lesion Laser (TMH - Head & Neck) (G3S29)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH106","18000.00"
"2281","Abdominal Mass Excision (TMH - G.I. Surgery) (G3S30)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH107","18000.00"
"2282","Cholecystectomy (TMH - G.I. Surgery) (G3S31)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH108","18000.00"
"2283","Cholecysto-Jejunostomy (TMH - G.I. Surgery) (G3S32)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH109","18000.00"
"2284","Choledocho-Duodenostomy (TMH - G.I. Surgery) (G3S33)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH110","18000.00"
"2285","Colectomy Revision (TMH - G.I. Surgery) (G3S34)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH111","18000.00"
"2286","Colon (Resection Anastomosis) (TMH - G.I. Surgery) (G3S35)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH112","18000.00"
"2287","Colon (Left Hemicolectomy/Right Hemicolectomy/Sigmoid Colectomy/Transverse-Colectomy) (TMH - G.I. Surgery) (G3S36)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH113","18000.00"
"2288","Colonic By-Pass (Multiple/Single) (TMH - G.I. Surgery) (G3S37)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH114","18000.00"
"2289","Colostomy With Closure (TMH - G.I. Surgery) (G3S38)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH115","18000.00"
"2290","Duodenotomy (TMH - G.I. Surgery) (G3S39)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH116","18000.00"
"2291","Gastric Wedge Resection (TMH - G.I. Surgery) (G3S40)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH117","18000.00"
"2292","Gastro-Jejunostomy (TMH - G.I. Surgery) (G3S41)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH118","18000.00"
"2293","Hepatic Excision (TMH - G.I. Surgery) (G3S42)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH119","18000.00"
"2294","Hepatic Port Placement/Port Removal (TMH - G.I. Surgery) (G3S43)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH120","18000.00"
"2295","Laparoscopy Therapeutic/ Exploratory (TMH - G.I. Surgery) (G3S44)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH121","18000.00"
"2296","Laparotomy For Staging (TMH - G.I. Surgery) (G3S45)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH122","18000.00"
"2297","Pancreas Triple Bypass (TMH - G.I. Surgery) (G3S46)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH123","18000.00"
"2298","Rectum Local Excision (TMH - G.I. Surgery) (G3S47)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH124","18000.00"
"2299","Small Bowel By-Pass (Multiple)/(Single) (TMH - G.I. Surgery) (G3S48)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH125","18000.00"
"2300","Small Bowel Resection Anastomosis (TMH - G.I. Surgery) (G3S49)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH126","18000.00"
"2301","Splenectomy (TMH - G.I. Surgery) (G3S50)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH127","18000.00"
"2302","Amputation Above Elbow/Below Elbow (TMH - Bone & Soft Tissue) (G3S51)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH128","18000.00"
"2303","Amputation Above Knee/Below Knee (TMH - Bone & Soft Tissue) (G3S52)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH129","18000.00"
"2304","Clavicle Excision (TMH - Bone & Soft Tissue) (G3S53)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH130","18000.00"
"2305","Extracorporeal Irradiation (TMH - Bone & Soft Tissue) (G3S54)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH131","18000.00"
"2306","Fibula Lower End Reconstruction (TMH - Bone & Soft Tissue) (G3S55)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH132","18000.00"
"2307","Fibulectomy (TMH - Bone & Soft Tissue) (G3S56)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH133","18000.00"
"2308","Groin + Iliac Node Dissection (TMH - Bone & Soft Tissue) (G3S57)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH134","18000.00"
"2309","Groin Node Dissection (TMH - Bone & Soft Tissue) (G3S58)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH135","18000.00"
"2310","Knee Arthrodesis (TMH - Bone & Soft Tissue) (G3S59)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH136","18000.00"
"2311","Muscle Group Excision (TMH - Bone & Soft Tissue) (G3S60)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH137","18000.00"
"2312","Open Biopsy of Vertebra (TMH - Bone & Soft Tissue) (G3S61)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH138","18000.00"
"2313","Radius Lower End Excision (TMH - Bone & Soft Tissue) (G3S62)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH139","18000.00"
"2314","Ray Amputation (TMH - Bone & Soft Tissue) (G3S63)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH140","18000.00"
"2315","Scapulectomy Partial/Total (TMH - Bone & Soft Tissue) (G3S64)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH141","18000.00"
"2316","Shoulder Disarticulation (TMH - Bone & Soft Tissue) (G3S65)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH142","18000.00"
"2317","Soft Tissue Wide Excision (TMH - Bone & Soft Tissue) (G3S66)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH143","18000.00"
"2318","Soft Tissue Wide Excision + Implant (TMH - Bone & Soft Tissue) (G3S67)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH144","18000.00"
"2319","Soft Tissue Wide Excision + SSG (TMH - Bone & Soft Tissue) (G3S68)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH145","18000.00"
"2320","Ulna Lower End Excision (TMH - Bone & Soft Tissue) (G3S69)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH146","18000.00"
"2321","External Fixation (TMH - Bone & Soft Tissue) (G3S70)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH147","18000.00"
"2322","Talar/Calcaneal Resection (TMH - Bone & Soft Tissue) (G3S71)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH148","18000.00"
"2323","Percutaneous Vertebral Biopsy (TMH - Bone & Soft Tissue) (G3S72)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH149","18000.00"
"2324","Bone Grafting (TMH - Bone & Soft Tissue) (G3S73)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH150","18000.00"
"2325","Popliteal Clearance of Nodes (TMH - Bone & Soft Tissue) (G3S74)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH151","18000.00"
"2326","Amputation (Paediatric) (TMH - Thoracic & Paediatric) (G3S75)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH152","18000.00"
"2327","Anterior Mediastinotomy (TMH - Thoracic & Paediatric) (G3S76)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH153","18000.00"
"2328","Bronchial Stent Placement (TMH - Thoracic & Paediatric) (G3S77)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH154","18000.00"
"2329","Bulla Stapling (TMH - Thoracic & Paediatric) (G3S78)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH155","18000.00"
"2330","Cervical Esophagostomy (TMH - Thoracic & Paediatric) (G3S79)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH156","18000.00"
"2331","Chest Wall Excision Without Reconstruction (TMH - Thoracic & Paediatric) (G3S80)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH157","18000.00"
"2332","Esophagoscopic Stent (TMH - Thoracic & Paediatric) (G3S81)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH158","18000.00"
"2333","Excision/Pericardiac Window Open (TMH - Thoracic & Paediatric) (G3S82)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH159","18000.00"
"2334","Gastric By-Pass (TMH - Thoracic & Paediatric) (G3S83)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH160","18000.00"
"2335","Lung Wedge Resection (TMH - Thoracic & Paediatric) (G3S84)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH161","18000.00"
"2336","Mediastinal Lymph Node Dissection (TMH - Thoracic & Paediatric) (G3S85)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH162","18000.00"
"2337","Mediastinoscopy (TMH - Thoracic & Paediatric) (G3S86)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH163","18000.00"
"2338","Metastatectomy (Single Lung) (TMH - Thoracic & Paediatric) (G3S87)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH164","18000.00"
"2339","Palliative Bowel Bypass (TMH - Thoracic & Paediatric) (G3S88)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH165","18000.00"
"2340","Pericardiectomy (TMH - Thoracic & Paediatric) (G3S89)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH166","18000.00"
"2341","Retinoblastoma Excision (Paediatric) (TMH - Thoracic & Paediatric) (G3S90)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH167","18000.00"
"2342","Retroperitoneal Lymph Node Biopsy (Exploration) (TMH - Thoracic & Paediatric) (G3S91)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH168","18000.00"
"2343","STS Excision (Paediatric) (TMH - Thoracic & Paediatric) (G3S92)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH169","18000.00"
"2344","Thoracoscopy-Therapeutic (TMH - Thoracic & Paediatric) (G3S93)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH170","18000.00"
"2345","Thorax Re-Exploration (TMH - Thoracic & Paediatric) (G3S94)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH171","18000.00"
"2346","Jejunostomy/Gastrostomy (TMH - Thoracic & Paediatric) (G3S95)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH172","18000.00"
"2347","Rib Excision Only (TMH - Thoracic & Paediatric) (G3S96)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH173","18000.00"
"2348","Burst Abdomen Suturing (TMH - Thoracic & Paediatric) (G3S97)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH174","18000.00"
"2349","Exploration Emergency (TMH - Genitourinary / Gynaecology) (G3S98)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH175","18000.00"
"2350","Groin Node Dissection (Unilateral) (TMH - Genitourinary / Gynaecology) (G3S99)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH176","18000.00"
"2351","Excision of Ovarian Mass/Cyst (TMH - Genitourinary / Gynaecology) (G3S100)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH177","18000.00"
"2352","Second Look Laparoscopy (TMH - Genitourinary / Gynaecology) (G3S101)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH178","18000.00"
"2353","Second Look Laparotomy (TMH - Genitourinary / Gynaecology) (G3S102)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH179","18000.00"
"2354","TAH (Total Abdominal Hysterectomy) (TMH - Genitourinary / Gynaecology) (G3S103)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH180","18000.00"
"2355","TAH+ Bilateral Salpingo-Oopherectomy (TMH - Genitourinary / Gynaecology) (G3S104)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH181","18000.00"
"2356","TAH + BSO + Node Sampling (TMH - Genitourinary / Gynaecology) (G3S105)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH182","18000.00"
"2357","Vulva Hemivulvectomy (TMH - Genitourinary / Gynaecology) (G3S106)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH183","18000.00"
"2358","Vulva Wide Excision (TMH - Genitourinary / Gynaecology) (G3S107)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH184","18000.00"
"2359","Operative Hysteroscopy (TMH - Genitourinary / Gynaecology) (G3S108)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH185","18000.00"
"2360","Lymphocoele Drainage (TMH - Genitourinary / Gynaecology) (G3S109)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH186","18000.00"
"2361","Colostomy/Ileostomy Closure (TMH - Genitourinary / Gynaecology) (G3S110)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH187","18000.00"
"2362","Cystoscopy + DJ Stenting (TMH - Genitourinary / Gynaecology) (G3S111)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH188","18000.00"
"2363","Cystostomy - Suprapubic (TMH - Genitourinary / Gynaecology) (G3S112)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH189","18000.00"
"2364","High Orchidectomy (TMH - Genitourinary / Gynaecology) (G3S113)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH190","18000.00"
"2365","Scrotectomy (TMH - Genitourinary / Gynaecology) (G3S114)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH191","18000.00"
"2366","Autograft Flap Reconstruction (Breast) (TMH - Plastic & Reconstructive) (G3S115)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH192","18000.00"
"2367","Implant Reconstruction (Breast) (TMH - Plastic & Reconstructive) (G3S116)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH193","18000.00"
"2368","Interpolated Flap Reconstruction-Extremity (TMH - Plastic & Reconstructive) (G3S117)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH194","18000.00"
"2369","Local Flap Reconstruction (Extremity) (TMH - Plastic & Reconstructive) (G3S118)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH195","18000.00"
"2370","Reconstruction with Anatomical Closure (TMH - Plastic & Reconstructive) (G3S119)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH196","18000.00"
"2371","Reconstruction with Local Skin/Mucosal Flap (TMH - Plastic & Reconstructive) (G3S120)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH197","18000.00"
"2372","Reconstruction with Single Flap (H & N) (TMH - Plastic & Reconstructive) (G3S121)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH198","18000.00"
"2373","More than 2 Intermediate Procedures (TMH - Breast) (G3S122)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH199","18000.00"
"2374","Alveolus Composite Resection/Commando (TMH - Head & Neck) (G4S1)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH200","22500.00"
"2375","Bite Excision/Composite (TMH - Head & Neck) (G4S2)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH201","22500.00"
"2376","Buccal/Mucosa Composite Resection/Commando (TMH - Head & Neck) (G4S3)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH202","22500.00"
"2377","Composite Resection - Tonsil (TMH - Head & Neck) (G4S4)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH203","22500.00"
"2378","Floor of the Mouth - Composite Resection (TMH - Head & Neck) (G4S5)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH204","22500.00"
"2379","Hemiglossectomy peroral + neck dissection (TMH - Head & Neck) (G4S6)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH205","22500.00"
"2380","Neck Dissection - Bilateral (TMH - Head & Neck) (G4S7)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH206","22500.00"
"2381","Parotidectomy with neck dissection (TMH - Head & Neck) (G4S8)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH207","22500.00"
"2382","Thyroidectomy (Hemi/Subtotal/Total) with neck dissection (TMH - Head & Neck) (G4S9)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH208","22500.00"
"2383","Tongue/Floor of the Mouth - Pull through neck (TMH - Head & Neck) (G4S10)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH209","22500.00"
"2384","Tongue composite resection/Commando  (TMH - Head & Neck) (G4S11)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH210","22500.00"
"2385","Tracheal resection with anastomosis (TMH - Head & Neck) (G4S12)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH211","22500.00"
"2386","Glosectomy - Anterior 2/3rd (TMH - Head & Neck) (G4S13)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH212","22500.00"
"2387","Endoscopic Laser excision for Hypopharynx (TMH - Head & Neck) (G4S14)","Cancer Surgery","TIER II","NABH","SEMI PRIVATE WARD","TMH213","22500.00"
