"SNo.","Procedure Name","Speciality Classification","Tier","Facility","Ward","Cghs Code No.","Rate (₹)"
"1936","Capsulotomy of Shoulder","Orthopaedics Procedure","TIER III","NABH","PRIVATE WARD","OR107","44520.00"
"1937","Conservative Plaster of Paris (POP)","Orthopaedics Procedure","TIER III","NABH","PRIVATE WARD","OR108","3200.00"
"1938","Application for CTEV per sitting","Orthopaedics Procedure","TIER III","NABH","PRIVATE WARD","OR109","6800.00"
"1939","Total Hip Replacement (THR) Revision Stage-I","Orthopaedics Procedure","TIER III","NABH","PRIVATE WARD","OR110","81480.00"
"1940","Total Hip Replacement (THR) Revision Stage-II","Orthopaedics Procedure","TIER III","NABH","PRIVATE WARD","OR111","108360.00"
"1941","Total Knee Replacement (TKR) Revision Stage-I","Orthopaedics Procedure","TIER III","NABH","PRIVATE WARD","OR112","81480.00"
"1942","Total Knee Replacement (TKR) Revision Stage-II","Orthopaedics Procedure","TIER III","NABH","PRIVATE WARD","OR113","108360.00"
"1943","Illizarov/ external fixation for limb lengthening/deformity correction","Orthopaedics Procedure","TIER III","NABH","PRIVATE WARD","OR114","52920.00"
"1944","Discectomy/ Micro Discectomy","Orthopaedics Procedure","TIER III","NABH","PRIVATE WARD","OR115","68880.00"
"1945","Spinal Fixation Cervical/dorsolumbar/ lumbosacral","Orthopaedics Procedure","TIER III","NABH","PRIVATE WARD","OR116","127680.00"
"1946","Fusion Surgery Cervical/ Lumbar Spine up to 2 Level","Orthopaedics Procedure","TIER III","NABH","PRIVATE WARD","OR117","52920.00"
"1947","Spinal Fusion Surgery Cervical/ Lumbar Spine -More than 2 Level","Orthopaedics Procedure","TIER III","NABH","PRIVATE WARD","OR118","68880.00"
"1948","Scoliosis Surgery/ Deformity Correction of Spine","Orthopaedics Procedure","TIER III","NABH","PRIVATE WARD","OR119","81480.00"
"1949","Vertebroplasty","Orthopaedics Procedure","TIER III","NABH","PRIVATE WARD","OR120","63840.00"
"1950","Spinal Injections","Orthopaedics Procedure","TIER III","NABH","PRIVATE WARD","OR121","4200.00"
"1951","Dynamic Hip Screw (DHS) for Fracture Neck Femur","Orthopaedics Procedure","TIER III","NABH","PRIVATE WARD","OR122","44520.00"
"1952","Proximal Femur Nail (PFN) for IT fracture (Intertrochanteric Fractures)","Orthopaedics Procedure","TIER III","NABH","PRIVATE WARD","OR123","44520.00"
"1953","Spinal Osteotomy","Orthopaedics Procedure","TIER III","NABH","PRIVATE WARD","OR124","44520.00"
"1954","Illizarov-s / External Fixation for Trauma","Orthopaedics Procedure","TIER III","NABH","PRIVATE WARD","OR125","44520.00"
"1955","Soft Tissue Operations for Polio/ Cerebral Palsy","Orthopaedics Procedure","TIER III","NABH","PRIVATE WARD","OR126","29400.00"
"1956","Mini Fixator for Hand/Foot","Orthopaedics Procedure","TIER III","NABH","PRIVATE WARD","OR127","29400.00"
"1957","Injection of Keloids - Ganglion","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP001","3200.00"
"1958","Injection of Keloids - Haemangioma","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP002","3200.00"
"1959","Free Grafts - Wolfe Grafts","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP003","16800.00"
"1960","Free Grafts - Thiersch- Small Area 5%","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP004","16800.00"
"1961","Free Grafts - Large Area 10%","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP005","29400.00"
"1962","Free Grafts - Very Large Area 20% and above.","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP006","36120.00"
"1963","Skin Flaps - Rotation Flaps","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP007","23100.00"
"1964","Skin Flaps - Advancement Flaps","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP008","29400.00"
"1965","Skin Flaps - Direct- cross Leg Flaps- Cross Arm Flap","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP009","36120.00"
"1966","Skin Flaps - Cross Finger","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP010","29400.00"
"1967","Skin Flaps - Abdominal","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP011","29400.00"
"1968","Skin Flaps - Thoracic","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP012","23100.00"
"1969","Skin Flaps - Arm Etc.","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP013","23100.00"
"1970","Subcutaneous Pedicle Flaps Raising","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP014","23100.00"
"1971","Subcutaneous Pedicle Flaps Delay","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP015","23100.00"
"1972","Subcutaneous Pedicle Flaps Transfer","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP016","23100.00"
"1973","Cartilage Grafting","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP017","36120.00"
"1974","Cleft Lip - Repair.","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP018","29400.00"
"1975","Cleft Palate Repair","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP019","36120.00"
"1976","Primary Bone Grafting for Alveolar Cleft in Cleft Lip","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP020","36120.00"
"1977","Secondary Surgery for Cleft Lip Deformity","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP021","36120.00"
"1978","Secondary Surgery for Cleft Palate","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP022","36120.00"
"1979","Reconstruction of Eyelid Defects - Minor","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP023","23100.00"
"1980","Reconstruction of Eyelid Defects - Major","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP024","29400.00"
"1981","Plastic Surgery of Different Regions of the Ear -Minor","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP025","29400.00"
"1982","Plastic Surgery of Different Regions of the Ear -Major","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP026","36120.00"
"1983","Plastic Surgery of the Nose - Minor","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP027","23100.00"
"1984","Plastic Surgery of the Nose - Major","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP028","36120.00"
"1985","Plastic Surgery for Facial Paralysis (Support with Reanimation)","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP029","36120.00"
"1986","After Mastectomy (Reconstruction) Mammoplasty","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP030","36120.00"
"1987","Syndactyly Repair","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP031","29400.00"
"1988","Dermabrasion Face","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP032","36120.00"
"1989","Flap Reconstructive Surgery - Head and Neck","Burns and Plastic Surgery","TIER III","NABH","PRIVATE WARD","BP033","52920.00"
"1990","up to 30% Burns 1st Dressing","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP034","2400.00"
"1991","up to 30% Burns Subsequent Dressing","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP035","2000.00"
"1992","30% to 50% Burns 1st Dressing","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP036","4000.00"
"1993","30% to 50% Burns Subsequent Dressing","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP037","2800.00"
"1994","Extensive Burn -above 50% Frist Dressing","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP038","4800.00"
"1995","Extensive Burn -above 50% Subsequent dressing","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP039","2800.00"
"1996","VAC Therapy/Dressing including all Consumables","Burns And Plastic Surgery Procedure","TIER III","NABH","PRIVATE WARD","BP040","8000.00"
"1997","Annual Health Check-up - CCS Group A Officer of above 40 years of age / Pensioner primary card holder 75 years of age and above-Male,","Annual Health Check-up","TIER III","NABH","PRIVATE WARD","HC001","2000.00"
"1998","Annual Health Check-up - CCS Group A Officer of above 40 years of age / Pensioner primary card holder 75 years of age and above - Female","Annual Health Check-up","TIER III","NABH","PRIVATE WARD","HC002","2200.00"
"1999","Per Day Ward charges","Ward charges","TIER III","NABH","PRIVATE WARD","WC001","4500.00"
"2000","Cost of the Needle - Endo bronchial Ultrasound (EBUS) -Trans bronchial needle aspiration (TBNA)","Pulmonology","TIER III","NABH","PRIVATE WARD","IMPP01U100","Unlisted.00"
"2001","USG Guided Intervention - Specialized Procedures excluding cost of Catheter or biopsy gun","Interventional Radiology","TIER III","NABH","PRIVATE WARD","IMRP01U100","Unlisted.00"
"2002","CT Guided Intervention - Percutaneous catheter drainage/tube placement excluding the cost of tube /catheter","Interventional Radiology","TIER III","NABH","PRIVATE WARD","IMRP02U100","Unlisted.00"
"2003","Cost of the Graft Used in Segmental / Hemi Mandibulectomy with graft","Dentistry","TIER III","NABH","PRIVATE WARD","IMDP01U100","Unlisted.00"
"2004","Cost of the Graft Used in Sub-Total mandibulectomy with graft","Dentistry","TIER III","NABH","PRIVATE WARD","IMDP02U100","Unlisted.00"
"2005","Cost of the Graft Used in Maxillectomy/Mandibulectomy- Total with graft","Dentistry","TIER III","NABH","PRIVATE WARD","IMDP03U100","Unlisted.00"
"2006","Cost of the Graft Used in Maxillectomy- partial with graft","Dentistry","TIER III","NABH","PRIVATE WARD","IMDP04U100","Unlisted.00"
"2007","Cost of the Implants Used in Facial bones - Complicated Reduction with fixation","Dentistry","TIER III","NABH","PRIVATE WARD","IMDP05U100","Unlisted.00"
"2008","Unspecified Implant - Dentistry","Dentistry","TIER III","NABH","PRIVATE WARD","IMDP06U100","Unlisted.00"
"2009","Cost of the Lacrimal Implants per eye","Ophthalmology","TIER III","NABH","PRIVATE WARD","IMOP01U100","Unlisted.00"
"2010","Cost of the Trabeculotomy /kahook dual blade goniotomy excluding blade cost per eye","Ophthalmology","TIER III","NABH","PRIVATE WARD","IMOP02U100","Unlisted.00"
"2011","Cost of the CAIRS Corneal allogenic intrastromal ring segments per eye","Ophthalmology","TIER III","NABH","PRIVATE WARD","IMOP03U100","Unlisted.00"
"2012","Hydrophobic Foldable IOL (Multi Piece/Single Piece Aspheric)","Ophthalmology","TIER III","NABH","PRIVATE WARD","IMOP05","5,800 (Inclusive of GST).00"
"2013","Hydrophilic Acrylic Lens","Ophthalmology","TIER III","NABH","PRIVATE WARD","IMOP06","4,500(Inclusive of GST).00"
"2014","PMMA IOL","Ophthalmology","TIER III","NABH","PRIVATE WARD","IMOP07","500(Inclusive of GST).00"
"2015","Scleral Fixated IOL","Ophthalmology","TIER III","NABH","PRIVATE WARD","IMOP08","3,500(Inclusive of GST).00"
"2016","Unspecified Implant - Ophthalmology","Ophthalmology","TIER III","NABH","PRIVATE WARD","IMOP09U100","Unlisted.00"
"2017","Drug eluting coronary stents( All DCGI approved, DCGI and FDA approved , All DCGI and CE approved)","Cardiology","TIER III","NABH","PRIVATE WARD","IMCP01","Rs 23,625(Inclusive of GST).00"
"2018","Bare Metal Coronary stents (cobalt and other coated stents)","Cardiology","TIER III","NABH","PRIVATE WARD","IMCP02","Rs 12,000(Inclusive of GST).00"
"2019","Stainless Steel Bare Coronary Metal Stents","Cardiology","TIER III","NABH","PRIVATE WARD","IMCP03","Rs 10,000(Inclusive of GST).00"
"2020","Stainless Steel Bare metal - Non Coronary Vascular Stents","Cardiology","TIER III","NABH","PRIVATE WARD","IMCP04","20000(Inclusive of GST).00"
"2021","Cobalt Bare metal - Non Coronary Vascular Stents","Cardiology","TIER III","NABH","PRIVATE WARD","IMCP05","22000(Inclusive of GST).00"
"2022","Nitinol/Other Bare metal - Non Coronary Vascular Stents","Cardiology","TIER III","NABH","PRIVATE WARD","IMCP06","25000(Inclusive of GST).00"
"2023","Single Chamber Cardiac Pacemaker without rate response","Cardiology","TIER III","NABH","PRIVATE WARD","IMCP07","34,840+GST.00"
"2024","Single Chamber Cardiac Pacemaker with rate response","Cardiology","TIER III","NABH","PRIVATE WARD","IMCP08","44,928+GST.00"
"2025","Dual Chamber Cardiac Pacemaker","Cardiology","TIER III","NABH","PRIVATE WARD","IMCP09","83,200+GST.00"
"2026","Bi-Ventricular Pacemaker (CRT-P)","Cardiology","TIER III","NABH","PRIVATE WARD","IMCP10","1,95,000+GST.00"
"2027","Implantable Cardioverter Defibrillator (Single Chamber) (ICD/AICD- Single Chamber)","Cardiology","TIER III","NABH","PRIVATE WARD","IMCP11","1,75,786+GST.00"
"2028","Implantable Cardioverter Defibrillator (Dual  Chamber) (ICD/AICD- Dual Chamber)","Cardiology","TIER III","NABH","PRIVATE WARD","IMCP12","3,75,000+GST.00"
"2029","Combo Device (CRT-D)","Cardiology","TIER III","NABH","PRIVATE WARD","IMCP13","4,90,000+GST.00"
"2030","Rotablator with Advancer","Cardiology","TIER III","NABH","PRIVATE WARD","IMCP14","49,920+GST.00"
"2031","Rotablator Burr","Cardiology","TIER III","NABH","PRIVATE WARD","IMCP15","23,920+GST.00"
"2032","Intra aortic balloon pump (IABP)","Cardiology","TIER III","NABH","PRIVATE WARD","IMCP16U100","Unlisted.00"
"2033","Cost of the Intra Vascular Coils","Cardiology","TIER III","NABH","PRIVATE WARD","IMCP17U100","Unlisted.00"
"2034","Unspecified Implant - Cardiology","Cardiology","TIER III","NABH","PRIVATE WARD","IMCP18U100","Unlisted.00"
"2035","Cost of RFA Ablation Catheter for Varicose Veins","Cardiovascular And Cardiac Surgery","TIER III","NABH","PRIVATE WARD","IMCV01U100","Unlisted.00"
"2036","Atrial Septal Defect (ASD) Closure Device","Cardiovascular And Cardiac Surgery","TIER III","NABH","PRIVATE WARD","IMCV02U100","Unlisted.00"
"2037","VSD Closure Device","Cardiovascular And Cardiac Surgery","TIER III","NABH","PRIVATE WARD","IMCV03U100","Unlisted.00"
"2038","Patent Ductus Arteriosus (PDA) Closure Device","Cardiovascular And Cardiac Surgery","TIER III","NABH","PRIVATE WARD","IMCV04U100","Unlisted.00"
"2039","Aortic Valve - Mechanical","Cardiovascular And Cardiac Surgery","TIER III","NABH","PRIVATE WARD","IMCV05U100","Unlisted.00"
"2040","Aortic Valve - Biological","Cardiovascular And Cardiac Surgery","TIER III","NABH","PRIVATE WARD","IMCV06U100","Unlisted.00"
"2041","Mitral Valve - Mechanical","Cardiovascular And Cardiac Surgery","TIER III","NABH","PRIVATE WARD","IMCV07U100","Unlisted.00"
"2042","Mitral Valve - Biological","Cardiovascular And Cardiac Surgery","TIER III","NABH","PRIVATE WARD","IMCV08U100","Unlisted.00"
"2043","Tricuspid Valve - Mechanical","Cardiovascular And Cardiac Surgery","TIER III","NABH","PRIVATE WARD","IMCV09U100","Unlisted.00"
"2044","Tricuspid Valve - Biological","Cardiovascular And Cardiac Surgery","TIER III","NABH","PRIVATE WARD","IMCV10U100","Unlisted.00"
"2045","Pulmonary Valve - Mechanical","Cardiovascular And Cardiac Surgery","TIER III","NABH","PRIVATE WARD","IMCV11U100","Unlisted.00"
"2046","Pulmonary Valve - Biological","Cardiovascular And Cardiac Surgery","TIER III","NABH","PRIVATE WARD","IMCV12U100","Unlisted.00"
"2047","Cost of Conduit","Cardiovascular And Cardiac Surgery","TIER III","NABH","PRIVATE WARD","IMCV13U100","Unlisted.00"
"2048","Aorta Femoral Bypass Graft","Cardiovascular And Cardiac Surgery","TIER III","NABH","PRIVATE WARD","IMCV14U100","Unlisted.00"
"2049","Aortic Graft(Ascending Aorta/Arch of Aorta/Descending Aorta(Thoracic/Abdominal)","Cardiovascular And Cardiac Surgery","TIER III","NABH","PRIVATE WARD","IMCV15U100","Unlisted.00"
"2050","Aortic Stent Graft (expandable, bifurcated and including delivery system)","Cardiovascular And Cardiac Surgery","TIER III","NABH","PRIVATE WARD","IMCV16","4,40,960+GST.00"
"2051","Graft Used in Bentall Repair","Cardiovascular And Cardiac Surgery","TIER III","NABH","PRIVATE WARD","IMCV17U100","Unlisted.00"
"2052","Cost of the Balloon used in Balloon dilatation of Aortic coarctation","Cardiovascular And Cardiac Surgery","TIER III","NABH","PRIVATE WARD","IMCV18U100","Unlisted.00"
"2053","Cost of the Stent used in Coarctation Dilatation with Stenting","Cardiovascular And Cardiac Surgery","TIER III","NABH","PRIVATE WARD","IMCV19U100","Unlisted.00"
"2054","Inferior Vena Cava (IVC) Filter","Cardiovascular And Cardiac Surgery","TIER III","NABH","PRIVATE WARD","IMCV20U100","Unlisted.00"
"2055","Unspecified Implant - Cardiovascular And Cardiac Surgery","Cardiovascular And Cardiac Surgery","TIER III","NABH","PRIVATE WARD","IMCV21U100","Unlisted.00"
"2056","Cost of Haemorrhoidectomy Stappler","General Surgery","TIER III","NABH","PRIVATE WARD","IMGS01U100","Unlisted.00"
"2057","Unspecified Implant - General Surgery","General Surgery","TIER III","NABH","PRIVATE WARD","IMGS02U100","Unlisted.00"
"2058","Cost of the Oesophageal Stent","Medical Gastroenterology","TIER III","NABH","PRIVATE WARD","IMMG01U100","Unlisted.00"
"2059","Cost of the Enteral Stent","Medical Gastroenterology","TIER III","NABH","PRIVATE WARD","IMMG02U100","Unlisted.00"
"2060","Cost of the Endoscopy Capsule","Medical Gastroenterology","TIER III","NABH","PRIVATE WARD","IMMG03U100","Unlisted.00"
"2061","Cost of the Colonic Stent","Medical Gastroenterology","TIER III","NABH","PRIVATE WARD","IMMG04U100","Unlisted.00"
"2062","Cost of the Biliary Stent - Plastic","Medical Gastroenterology","TIER III","NABH","PRIVATE WARD","IMMG05U100","Unlisted.00"
"2063","Cost of the Biliary Stent - Metallic","Medical Gastroenterology","TIER III","NABH","PRIVATE WARD","IMMG06U100","Unlisted.00"
"2064","Cost of the Stent used in Transjugular Intrahepatic Portosystemic Shunt (TIPS)","Medical Gastroenterology","TIER III","NABH","PRIVATE WARD","IMMG07U100","Unlisted.00"
"2065","Cost of the EUS (Endoscopic Ultrasound) Needle","Medical Gastroenterology","TIER III","NABH","PRIVATE WARD","IMMG08U100","Unlisted.00"
"2066","Unspecified Implant - Medical Gastroenterology","Medical Gastroenterology","TIER III","NABH","PRIVATE WARD","IMMG09U100","Unlisted.00"
"2067","Cost of the Simple Mesh","Abdomen/GI Surgery","TIER III","NABH","PRIVATE WARD","IMAG01U100","Unlisted.00"
"2068","Cost of the Composite Mesh","Abdomen/GI Surgery","TIER III","NABH","PRIVATE WARD","IMAG02U100","Unlisted.00"
"2069","Cost of the Tacker","Abdomen/GI Surgery","TIER III","NABH","PRIVATE WARD","IMAG03U100","Unlisted.00"
"2070","Unspecified Implant - Abdomen/GI Surgery","Abdomen/GI Surgery","TIER III","NABH","PRIVATE WARD","IMAG04U100","Unlisted.00"
"2071","Cost of the DJ Stent","Nephrology And Urology","TIER III","NABH","PRIVATE WARD","IMNU01U100","Unlisted.00"
"2072","Cost of the Permcath catheter","Nephrology And Urology","TIER III","NABH","PRIVATE WARD","IMNU02U100","Unlisted.00"
"2073","Cost of the Arterio Venous Prosthetic Graft","Nephrology And Urology","TIER III","NABH","PRIVATE WARD","IMNU03U100","Unlisted.00"
"2074","Unspecified Implant - Nephrology And Urology","Nephrology And Urology","TIER III","NABH","PRIVATE WARD","IMNU04U100","Unlisted.00"
"2075","Cranioplasty Implants","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS01U100","Unlisted.00"
"2076","Stent Used in Ventriculoatrial /Ventriculoperitoneal Shunt","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS02U100","Unlisted.00"
"2077","Cost of the Implants Used in Anterior Cervical Spine Surgery with fusion","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS03U100","Unlisted.00"
"2078","Cost of the Implants Used in Anterio Lateral Decompression of spine","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS04U100","Unlisted.00"
"2079","Cost of the Implants Used in Cervical or Dorsal or Lumbar Laminectomy","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS05U100","Unlisted.00"
"2080","Cost of the Implants Used in Combined Trans-Oral Surgery & Craniovertebral (CV) Junction Fusion","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS06U100","Unlisted.00"
"2081","Cost of the Implants Used in Craniovertebral Junction (CVJ) Fusion procedures","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS07U100","Unlisted.00"
"2082","Cost of the Implants Used in Depressed Fracture Elevation","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS08U100","Unlisted.00"
"2083","Cost of the Implants Used in Lumbar Discectomy","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS09U100","Unlisted.00"
"2084","Cost of the Graft Used in Carotid Endarterectomy","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS10U100","Unlisted.00"
"2085","Cost of the Implants Used in Spinal Fusion Procedure","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS11U100","Unlisted.00"
"2086","DBS-Non-Rechargeable Device with Non-Directional Leads","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS12","837497(Inclusive of GST).00"
"2087","DBS-Non-Rechargeable Device with Directional Leads","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS13","1032586(Inclusive of GST).00"
"2088","DBS-Rechargeable Device with Non-Directional Leads","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS14","1124049(Inclusive of GST).00"
"2089","DBS-Rechargeable Device with Directional Leads","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS15","1389936(Inclusive of GST).00"
"2090","New Battery (Implantable Pulse Generator)","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS16","549450(Inclusive of GST).00"
"2091","Intra-thecal Pump","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS17","529898(Inclusive of GST).00"
"2092","Spinal Cord Stimulator","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS18","1390243(Inclusive of GST).00"
"2093","Cost of the Implants Used in Endoscopic aqueductoplasty","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS19U100","Unlisted.00"
"2094","Cost of the Stent Used in Carotid Stenting","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS20U100","Unlisted.00"
"2095","Cost of the Implants Used in Cervical disc arthroplasty","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS21U100","Unlisted.00"
"2096","Cost of the Implants Used in Lumbar disc arthroplasty","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS22U100","Unlisted.00"
"2097","Cost of the Implants Used in Cervical Laminoplasty","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS23U100","Unlisted.00"
"2098","Cost of the Implants Used in Lateral mass C1-C2 screw fixation","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS24U100","Unlisted.00"
"2099","Baclofen pump implantation lesioning for movement disorder including Parkinsonism","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS25U100","Unlisted.00"
"2100","Cost of the Device Used in Programmable Ventriculo-Peritoneal (VP) shunt","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS26U100","Unlisted.00"
"2101","External Ventricular Drainage (EVD)","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS27U100","Unlisted.00"
"2102","Cost of the Implants Used in Endoscopic discectomy (Lumbar, Cervical)","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS28U100","Unlisted.00"
"2103","Cost of the Endovascular Aneurysm Coils","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS29U100","Unlisted.00"
"2104","Cost of the Implants Used in Surgery for Skull Fractures","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS30U100","Unlisted.00"
"2105","Clipping of intracranial aneurysm","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS31U100","Unlisted.00"
"2106","Cost of the Implants Used in Surgery for intracranial Arteriovenous malformations (AVM)","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS32U100","Unlisted.00"
"2107","Cost of the Implants Used in Foramen magnum decompression for Chiari Malformation","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS33U100","Unlisted.00"
"2108","Cost of the Implants Used in Dorsal column stimulation for backache in failed back syndrome","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS34U100","Unlisted.00"
"2109","Cost of the Implants Used in Surgery for recurrent disc prolapse/epidural fibrosis","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS35U100","Unlisted.00"
"2110","Cost of the Implants Used in Baclofen pump implantation for spasticity","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS36U100","Unlisted.00"
"2111","Cost of the Implants Used in Kyphoplasty","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS37U100","Unlisted.00"
"2112","Cost of the Implants Used in Balloon Kyphoplasty","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS38U100","Unlisted.00"
"2113","Unspecified Implant - Neuro-Surgery","Neuro-Surgery","TIER III","NABH","PRIVATE WARD","IMNS39U100","Unlisted.00"
"2114","Cost of the Implants Used in Open Reduction & Internal Fixation (ORIF) of Fingers & Toes","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR01U100","Unlisted.00"
"2115","Cost of the Implants Used in Open Reduction of fracture of Long Bones of Upper / Lower Limb -Nailing & External Fixation","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR02U100","Unlisted.00"
"2116","Cost of the Implants Used in Open Reduction of fracture of Long Bones of Upper /Lower Limb -AO Procedures","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR03U100","Unlisted.00"
"2117","Cost of the Implants Used in Tension Band Wirings","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR04U100","Unlisted.00"
"2118","Cost of the Implants Used in Multiple Pinning Fracture Neck Femur","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR05U100","Unlisted.00"
"2119","Cost of the Implants Used in Plate Fixations for Fracture Neck Femur","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR06U100","Unlisted.00"
"2120","Cost of the Implants Used in AO Compression Procedures for Fracture Neck Femur","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR07U100","Unlisted.00"
"2121","Cost of the Implants Used in Open Reduction of Fracture Neck Femur Muscle Pedicle Graft and Internal Fixations","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR08U100","Unlisted.00"
"2122","Cost of the Implants Used in Open Reduction & Internal Fixation (ORIF) of Fracture Dislocation","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR09U100","Unlisted.00"
"2123","Cost of the Implants Used in Split Osteotomy and Internal Fixations","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR10U100","Unlisted.00"
"2124","Cost of the Implants Used in Anterolateral decompression for tuberculosis/ Costo-Transversectomy","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR11U100","Unlisted.00"
"2125","Cost of the Implants Used in Anterolateral Decompression and Spine Fusion","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR12U100","Unlisted.00"
"2126","Cost of the Implants Used in Corrective Osteotomy & Internal Fixation- short bones","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR13U100","Unlisted.00"
