"SNo.","Procedure Name","Speciality Classification","Tier","Facility","Ward","Cghs Code No.","Rate (₹)"
"2006","Cost of the Graft Used in Maxillectomy- partial with graft","Dentistry","TIER I","NON NABH","PRIVATE WARD","IMDP04U100","Unlisted.00"
"2007","Cost of the Implants Used in Facial bones - Complicated Reduction with fixation","Dentistry","TIER I","NON NABH","PRIVATE WARD","IMDP05U100","Unlisted.00"
"2008","Unspecified Implant - Dentistry","Dentistry","TIER I","NON NABH","PRIVATE WARD","IMDP06U100","Unlisted.00"
"2009","Cost of the Lacrimal Implants per eye","Ophthalmology","TIER I","NON NABH","PRIVATE WARD","IMOP01U100","Unlisted.00"
"2010","Cost of the Trabeculotomy /kahook dual blade goniotomy excluding blade cost per eye","Ophthalmology","TIER I","NON NABH","PRIVATE WARD","IMOP02U100","Unlisted.00"
"2011","Cost of the CAIRS Corneal allogenic intrastromal ring segments per eye","Ophthalmology","TIER I","NON NABH","PRIVATE WARD","IMOP03U100","Unlisted.00"
"2012","Hydrophobic Foldable IOL (Multi Piece/Single Piece Aspheric)","Ophthalmology","TIER I","NON NABH","PRIVATE WARD","IMOP05","5,800 (Inclusive of GST).00"
"2013","Hydrophilic Acrylic Lens","Ophthalmology","TIER I","NON NABH","PRIVATE WARD","IMOP06","4,500(Inclusive of GST).00"
"2014","PMMA IOL","Ophthalmology","TIER I","NON NABH","PRIVATE WARD","IMOP07","500(Inclusive of GST).00"
"2015","Scleral Fixated IOL","Ophthalmology","TIER I","NON NABH","PRIVATE WARD","IMOP08","3,500(Inclusive of GST).00"
"2016","Unspecified Implant - Ophthalmology","Ophthalmology","TIER I","NON NABH","PRIVATE WARD","IMOP09U100","Unlisted.00"
"2017","Drug eluting coronary stents( All DCGI approved, DCGI and FDA approved , All DCGI and CE approved)","Cardiology","TIER I","NON NABH","PRIVATE WARD","IMCP01","Rs 23,625(Inclusive of GST).00"
"2018","Bare Metal Coronary stents (cobalt and other coated stents)","Cardiology","TIER I","NON NABH","PRIVATE WARD","IMCP02","Rs 12,000(Inclusive of GST).00"
"2019","Stainless Steel Bare Coronary Metal Stents","Cardiology","TIER I","NON NABH","PRIVATE WARD","IMCP03","Rs 10,000(Inclusive of GST).00"
"2020","Stainless Steel Bare metal - Non Coronary Vascular Stents","Cardiology","TIER I","NON NABH","PRIVATE WARD","IMCP04","20000(Inclusive of GST).00"
"2021","Cobalt Bare metal - Non Coronary Vascular Stents","Cardiology","TIER I","NON NABH","PRIVATE WARD","IMCP05","22000(Inclusive of GST).00"
"2022","Nitinol/Other Bare metal - Non Coronary Vascular Stents","Cardiology","TIER I","NON NABH","PRIVATE WARD","IMCP06","25000(Inclusive of GST).00"
"2023","Single Chamber Cardiac Pacemaker without rate response","Cardiology","TIER I","NON NABH","PRIVATE WARD","IMCP07","34,840+GST.00"
"2024","Single Chamber Cardiac Pacemaker with rate response","Cardiology","TIER I","NON NABH","PRIVATE WARD","IMCP08","44,928+GST.00"
"2025","Dual Chamber Cardiac Pacemaker","Cardiology","TIER I","NON NABH","PRIVATE WARD","IMCP09","83,200+GST.00"
"2026","Bi-Ventricular Pacemaker (CRT-P)","Cardiology","TIER I","NON NABH","PRIVATE WARD","IMCP10","1,95,000+GST.00"
"2027","Implantable Cardioverter Defibrillator (Single Chamber) (ICD/AICD- Single Chamber)","Cardiology","TIER I","NON NABH","PRIVATE WARD","IMCP11","1,75,786+GST.00"
"2028","Implantable Cardioverter Defibrillator (Dual  Chamber) (ICD/AICD- Dual Chamber)","Cardiology","TIER I","NON NABH","PRIVATE WARD","IMCP12","3,75,000+GST.00"
"2029","Combo Device (CRT-D)","Cardiology","TIER I","NON NABH","PRIVATE WARD","IMCP13","4,90,000+GST.00"
"2030","Rotablator with Advancer","Cardiology","TIER I","NON NABH","PRIVATE WARD","IMCP14","49,920+GST.00"
"2031","Rotablator Burr","Cardiology","TIER I","NON NABH","PRIVATE WARD","IMCP15","23,920+GST.00"
"2032","Intra aortic balloon pump (IABP)","Cardiology","TIER I","NON NABH","PRIVATE WARD","IMCP16U100","Unlisted.00"
"2033","Cost of the Intra Vascular Coils","Cardiology","TIER I","NON NABH","PRIVATE WARD","IMCP17U100","Unlisted.00"
"2034","Unspecified Implant - Cardiology","Cardiology","TIER I","NON NABH","PRIVATE WARD","IMCP18U100","Unlisted.00"
"2035","Cost of RFA Ablation Catheter for Varicose Veins","Cardiovascular And Cardiac Surgery","TIER I","NON NABH","PRIVATE WARD","IMCV01U100","Unlisted.00"
"2036","Atrial Septal Defect (ASD) Closure Device","Cardiovascular And Cardiac Surgery","TIER I","NON NABH","PRIVATE WARD","IMCV02U100","Unlisted.00"
"2037","VSD Closure Device","Cardiovascular And Cardiac Surgery","TIER I","NON NABH","PRIVATE WARD","IMCV03U100","Unlisted.00"
"2038","Patent Ductus Arteriosus (PDA) Closure Device","Cardiovascular And Cardiac Surgery","TIER I","NON NABH","PRIVATE WARD","IMCV04U100","Unlisted.00"
"2039","Aortic Valve - Mechanical","Cardiovascular And Cardiac Surgery","TIER I","NON NABH","PRIVATE WARD","IMCV05U100","Unlisted.00"
"2040","Aortic Valve - Biological","Cardiovascular And Cardiac Surgery","TIER I","NON NABH","PRIVATE WARD","IMCV06U100","Unlisted.00"
"2041","Mitral Valve - Mechanical","Cardiovascular And Cardiac Surgery","TIER I","NON NABH","PRIVATE WARD","IMCV07U100","Unlisted.00"
"2042","Mitral Valve - Biological","Cardiovascular And Cardiac Surgery","TIER I","NON NABH","PRIVATE WARD","IMCV08U100","Unlisted.00"
"2043","Tricuspid Valve - Mechanical","Cardiovascular And Cardiac Surgery","TIER I","NON NABH","PRIVATE WARD","IMCV09U100","Unlisted.00"
"2044","Tricuspid Valve - Biological","Cardiovascular And Cardiac Surgery","TIER I","NON NABH","PRIVATE WARD","IMCV10U100","Unlisted.00"
"2045","Pulmonary Valve - Mechanical","Cardiovascular And Cardiac Surgery","TIER I","NON NABH","PRIVATE WARD","IMCV11U100","Unlisted.00"
"2046","Pulmonary Valve - Biological","Cardiovascular And Cardiac Surgery","TIER I","NON NABH","PRIVATE WARD","IMCV12U100","Unlisted.00"
"2047","Cost of Conduit","Cardiovascular And Cardiac Surgery","TIER I","NON NABH","PRIVATE WARD","IMCV13U100","Unlisted.00"
"2048","Aorta Femoral Bypass Graft","Cardiovascular And Cardiac Surgery","TIER I","NON NABH","PRIVATE WARD","IMCV14U100","Unlisted.00"
"2049","Aortic Graft(Ascending Aorta/Arch of Aorta/Descending Aorta(Thoracic/Abdominal)","Cardiovascular And Cardiac Surgery","TIER I","NON NABH","PRIVATE WARD","IMCV15U100","Unlisted.00"
"2050","Aortic Stent Graft (expandable, bifurcated and including delivery system)","Cardiovascular And Cardiac Surgery","TIER I","NON NABH","PRIVATE WARD","IMCV16","4,40,960+GST.00"
"2051","Graft Used in Bentall Repair","Cardiovascular And Cardiac Surgery","TIER I","NON NABH","PRIVATE WARD","IMCV17U100","Unlisted.00"
"2052","Cost of the Balloon used in Balloon dilatation of Aortic coarctation","Cardiovascular And Cardiac Surgery","TIER I","NON NABH","PRIVATE WARD","IMCV18U100","Unlisted.00"
"2053","Cost of the Stent used in Coarctation Dilatation with Stenting","Cardiovascular And Cardiac Surgery","TIER I","NON NABH","PRIVATE WARD","IMCV19U100","Unlisted.00"
"2054","Inferior Vena Cava (IVC) Filter","Cardiovascular And Cardiac Surgery","TIER I","NON NABH","PRIVATE WARD","IMCV20U100","Unlisted.00"
"2055","Unspecified Implant - Cardiovascular And Cardiac Surgery","Cardiovascular And Cardiac Surgery","TIER I","NON NABH","PRIVATE WARD","IMCV21U100","Unlisted.00"
"2056","Cost of Haemorrhoidectomy Stappler","General Surgery","TIER I","NON NABH","PRIVATE WARD","IMGS01U100","Unlisted.00"
"2057","Unspecified Implant - General Surgery","General Surgery","TIER I","NON NABH","PRIVATE WARD","IMGS02U100","Unlisted.00"
"2058","Cost of the Oesophageal Stent","Medical Gastroenterology","TIER I","NON NABH","PRIVATE WARD","IMMG01U100","Unlisted.00"
"2059","Cost of the Enteral Stent","Medical Gastroenterology","TIER I","NON NABH","PRIVATE WARD","IMMG02U100","Unlisted.00"
"2060","Cost of the Endoscopy Capsule","Medical Gastroenterology","TIER I","NON NABH","PRIVATE WARD","IMMG03U100","Unlisted.00"
"2061","Cost of the Colonic Stent","Medical Gastroenterology","TIER I","NON NABH","PRIVATE WARD","IMMG04U100","Unlisted.00"
"2062","Cost of the Biliary Stent - Plastic","Medical Gastroenterology","TIER I","NON NABH","PRIVATE WARD","IMMG05U100","Unlisted.00"
"2063","Cost of the Biliary Stent - Metallic","Medical Gastroenterology","TIER I","NON NABH","PRIVATE WARD","IMMG06U100","Unlisted.00"
"2064","Cost of the Stent used in Transjugular Intrahepatic Portosystemic Shunt (TIPS)","Medical Gastroenterology","TIER I","NON NABH","PRIVATE WARD","IMMG07U100","Unlisted.00"
"2065","Cost of the EUS (Endoscopic Ultrasound) Needle","Medical Gastroenterology","TIER I","NON NABH","PRIVATE WARD","IMMG08U100","Unlisted.00"
"2066","Unspecified Implant - Medical Gastroenterology","Medical Gastroenterology","TIER I","NON NABH","PRIVATE WARD","IMMG09U100","Unlisted.00"
"2067","Cost of the Simple Mesh","Abdomen/GI Surgery","TIER I","NON NABH","PRIVATE WARD","IMAG01U100","Unlisted.00"
"2068","Cost of the Composite Mesh","Abdomen/GI Surgery","TIER I","NON NABH","PRIVATE WARD","IMAG02U100","Unlisted.00"
"2069","Cost of the Tacker","Abdomen/GI Surgery","TIER I","NON NABH","PRIVATE WARD","IMAG03U100","Unlisted.00"
"2070","Unspecified Implant - Abdomen/GI Surgery","Abdomen/GI Surgery","TIER I","NON NABH","PRIVATE WARD","IMAG04U100","Unlisted.00"
"2071","Cost of the DJ Stent","Nephrology And Urology","TIER I","NON NABH","PRIVATE WARD","IMNU01U100","Unlisted.00"
"2072","Cost of the Permcath catheter","Nephrology And Urology","TIER I","NON NABH","PRIVATE WARD","IMNU02U100","Unlisted.00"
"2073","Cost of the Arterio Venous Prosthetic Graft","Nephrology And Urology","TIER I","NON NABH","PRIVATE WARD","IMNU03U100","Unlisted.00"
"2074","Unspecified Implant - Nephrology And Urology","Nephrology And Urology","TIER I","NON NABH","PRIVATE WARD","IMNU04U100","Unlisted.00"
"2075","Cranioplasty Implants","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS01U100","Unlisted.00"
"2076","Stent Used in Ventriculoatrial /Ventriculoperitoneal Shunt","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS02U100","Unlisted.00"
"2077","Cost of the Implants Used in Anterior Cervical Spine Surgery with fusion","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS03U100","Unlisted.00"
"2078","Cost of the Implants Used in Anterio Lateral Decompression of spine","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS04U100","Unlisted.00"
"2079","Cost of the Implants Used in Cervical or Dorsal or Lumbar Laminectomy","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS05U100","Unlisted.00"
"2080","Cost of the Implants Used in Combined Trans-Oral Surgery & Craniovertebral (CV) Junction Fusion","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS06U100","Unlisted.00"
"2081","Cost of the Implants Used in Craniovertebral Junction (CVJ) Fusion procedures","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS07U100","Unlisted.00"
"2082","Cost of the Implants Used in Depressed Fracture Elevation","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS08U100","Unlisted.00"
"2083","Cost of the Implants Used in Lumbar Discectomy","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS09U100","Unlisted.00"
"2084","Cost of the Graft Used in Carotid Endarterectomy","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS10U100","Unlisted.00"
"2085","Cost of the Implants Used in Spinal Fusion Procedure","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS11U100","Unlisted.00"
"2086","DBS-Non-Rechargeable Device with Non-Directional Leads","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS12","837497(Inclusive of GST).00"
"2087","DBS-Non-Rechargeable Device with Directional Leads","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS13","1032586(Inclusive of GST).00"
"2088","DBS-Rechargeable Device with Non-Directional Leads","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS14","1124049(Inclusive of GST).00"
"2089","DBS-Rechargeable Device with Directional Leads","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS15","1389936(Inclusive of GST).00"
"2090","New Battery (Implantable Pulse Generator)","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS16","549450(Inclusive of GST).00"
"2091","Intra-thecal Pump","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS17","529898(Inclusive of GST).00"
"2092","Spinal Cord Stimulator","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS18","1390243(Inclusive of GST).00"
"2093","Cost of the Implants Used in Endoscopic aqueductoplasty","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS19U100","Unlisted.00"
"2094","Cost of the Stent Used in Carotid Stenting","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS20U100","Unlisted.00"
"2095","Cost of the Implants Used in Cervical disc arthroplasty","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS21U100","Unlisted.00"
"2096","Cost of the Implants Used in Lumbar disc arthroplasty","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS22U100","Unlisted.00"
"2097","Cost of the Implants Used in Cervical Laminoplasty","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS23U100","Unlisted.00"
"2098","Cost of the Implants Used in Lateral mass C1-C2 screw fixation","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS24U100","Unlisted.00"
"2099","Baclofen pump implantation lesioning for movement disorder including Parkinsonism","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS25U100","Unlisted.00"
"2100","Cost of the Device Used in Programmable Ventriculo-Peritoneal (VP) shunt","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS26U100","Unlisted.00"
"2101","External Ventricular Drainage (EVD)","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS27U100","Unlisted.00"
"2102","Cost of the Implants Used in Endoscopic discectomy (Lumbar, Cervical)","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS28U100","Unlisted.00"
"2103","Cost of the Endovascular Aneurysm Coils","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS29U100","Unlisted.00"
"2104","Cost of the Implants Used in Surgery for Skull Fractures","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS30U100","Unlisted.00"
"2105","Clipping of intracranial aneurysm","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS31U100","Unlisted.00"
"2106","Cost of the Implants Used in Surgery for intracranial Arteriovenous malformations (AVM)","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS32U100","Unlisted.00"
"2107","Cost of the Implants Used in Foramen magnum decompression for Chiari Malformation","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS33U100","Unlisted.00"
"2108","Cost of the Implants Used in Dorsal column stimulation for backache in failed back syndrome","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS34U100","Unlisted.00"
"2109","Cost of the Implants Used in Surgery for recurrent disc prolapse/epidural fibrosis","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS35U100","Unlisted.00"
"2110","Cost of the Implants Used in Baclofen pump implantation for spasticity","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS36U100","Unlisted.00"
"2111","Cost of the Implants Used in Kyphoplasty","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS37U100","Unlisted.00"
"2112","Cost of the Implants Used in Balloon Kyphoplasty","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS38U100","Unlisted.00"
"2113","Unspecified Implant - Neuro-Surgery","Neuro-Surgery","TIER I","NON NABH","PRIVATE WARD","IMNS39U100","Unlisted.00"
"2114","Cost of the Implants Used in Open Reduction & Internal Fixation (ORIF) of Fingers & Toes","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR01U100","Unlisted.00"
"2115","Cost of the Implants Used in Open Reduction of fracture of Long Bones of Upper / Lower Limb -Nailing & External Fixation","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR02U100","Unlisted.00"
"2116","Cost of the Implants Used in Open Reduction of fracture of Long Bones of Upper /Lower Limb -AO Procedures","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR03U100","Unlisted.00"
"2117","Cost of the Implants Used in Tension Band Wirings","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR04U100","Unlisted.00"
"2118","Cost of the Implants Used in Multiple Pinning Fracture Neck Femur","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR05U100","Unlisted.00"
"2119","Cost of the Implants Used in Plate Fixations for Fracture Neck Femur","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR06U100","Unlisted.00"
"2120","Cost of the Implants Used in AO Compression Procedures for Fracture Neck Femur","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR07U100","Unlisted.00"
"2121","Cost of the Implants Used in Open Reduction of Fracture Neck Femur Muscle Pedicle Graft and Internal Fixations","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR08U100","Unlisted.00"
"2122","Cost of the Implants Used in Open Reduction & Internal Fixation (ORIF) of Fracture Dislocation","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR09U100","Unlisted.00"
"2123","Cost of the Implants Used in Split Osteotomy and Internal Fixations","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR10U100","Unlisted.00"
"2124","Cost of the Implants Used in Anterolateral decompression for tuberculosis/ Costo-Transversectomy","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR11U100","Unlisted.00"
"2125","Cost of the Implants Used in Anterolateral Decompression and Spine Fusion","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR12U100","Unlisted.00"
"2126","Cost of the Implants Used in Corrective Osteotomy & Internal Fixation- short bones","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR13U100","Unlisted.00"
"2127","Cost of the Implants Used in Corrective Osteotomy & Internal Fixation- long bones","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR14U100","Unlisted.00"
"2128","Cost of the Implants Used in Arthrodesis of - Minor Joints","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR15U100","Unlisted.00"
"2129","Cost of the Implants Used in Arthrodesis of - Major Joints","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR16U100","Unlisted.00"
"2130","Cost of the Implants Used in Hemiarthroplasty- Hip","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR17U100","Unlisted.00"
"2131","Cost of the Implants Used in Hemiarthroplasty- Shoulder","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR18U100","Unlisted.00"
"2132","Cost of the Implants Used in Arthroscopy-therapeutic: with implant","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR19U100","Unlisted.00"
"2133","Cost of the Implants Used in Total Hip Replacement (THR)","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR20","40000+GST.00"
"2134","Cost of the Implants Used in Total Ankle Joint Replacement (TAR) - Unilateral","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR21U100","Unlisted.00"
"2135","Primary TKR - Titanium Alloy Coated-Femoral Component By Whatsoever Name/ Specifications","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR22","38740+GST.00"
"2136","Primary TKR - Oxidized Zirconium (OxZr) Alloy -Femoral Component By Whatsoever Name/ Specifications","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR23","38740+GST.00"
"2137","Primary TKR - Hi-Flex -Femoral Component By Whatsoever Name/ Specifications","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR24","25860+GST.00"
"2138","Primary TKR - Cobalt Chromium (CoCr) Alloy and other than at 1, 2 and 3 above -Femoral Component By Whatsoever Name/ Specifications","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR25","24090+GST.00"
"2139","Primary TKR - Titanium Alloy Coated-Tibial Component By Whatsoever Name/ Specifications","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR26","24280+GST.00"
"2140","Primary TKR - Oxidized Zirconium (OxZr) Alloy -Tibial Component By Whatsoever Name/ Specifications","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR27","24280+GST.00"
"2141","Primary TKR - Cobalt Chromium (CoCr) Alloy and other than Titanium Alloy Coated/Oxidized Zirconium (OxZr) Alloy/Hi-Flex -Tibial Component By Whatsoever Name/ Specifications","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR28","16960+GST.00"
"2142","Primary TKR - Articular Surface / Insert By Whatsoever Name / Specification (Any Material)","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR29","9550+GST.00"
"2143","Patella Component By Whatsoever Name / Specifications","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR30","4090+GST.00"
"2144","Primary TKR - Component Having Tibial Tray and Insert Combined as Single Unit By Whatsoever Name Specification -Polyethylene or cross linked polyethylene or highly cross linked polyethylene or any other material","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR31","12960+GST.00"
"2145","Primary TKR - Component Having Tibial Tray and Insert Combined as Single Unit By Whatsoever Name Specification -Tibial : Metallic,                                                                                                               Insert : Polyethylene or cross linked polyethylene or any other material.","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR32","26546+GST.00"
"2146","Revision Knee Implant System - Femoral Component By Whatsoever Name/ Specifications","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR33","62770+GST.00"
"2147","Revision Knee Implant System - Tibial Component By Whatsoever Name/ Specifications","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR34","31220+GST.00"
"2148","Revision Knee Implant System - Articular Surface / Insert By Whatsoever Name / Specification (Any Material)","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR35","15870+GST.00"
"2149","Revision Knee Implant System - Patella Component By Whatsoever Name / Specifications","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR36","4090+GST.00"
"2150","Cost of the Implants Used in Total Hip Replacement (THR) Revision Stage-II","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR37U100","Unlisted.00"
"2151","Cost of the Implants Used in Total Shoulder Joint Replacement - Unilateral","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR38U100","Unlisted.00"
"2152","Cost of the Implants Used in Total Elbow Joint Replacement - Unilateral","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR39U100","Unlisted.00"
"2153","Cost of the Implants Used in Total Wrist Joint Replacement - Unilateral","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR40U100","Unlisted.00"
"2154","Cost of the Implants Used in Total Finger Joint Replacement","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR41U100","Unlisted.00"
"2155","Cost of the Implants Used in Pelvi-acetabular fracture -Internal fixation","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR42U100","Unlisted.00"
"2156","Cost of the Implants Used in Meniscus Repair","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR43U100","Unlisted.00"
"2157","Cost of the Implants Used in Anterior Cruciate Ligament (ACL) Reconstruction","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR44U100","Unlisted.00"
"2158","Cost of the Implants Used in Posterior Cruciate Ligament (PCL) Reconstruction","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR45U100","Unlisted.00"
"2159","Cost of the Implants Used in Knee Collateral Ligament Reconstruction","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR46U100","Unlisted.00"
"2160","Cost of the Implants Used in Bankart Repair Shoulder","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR47U100","Unlisted.00"
"2161","Cost of the Implants Used in Rotator cuff repair / RC repair","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR48U100","Unlisted.00"
"2162","Cost of the Implants Used in Biceps Tenodesis","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR49U100","Unlisted.00"
"2163","Cost of the Implants Used in Distal biceps tendon repair","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR50U100","Unlisted.00"
"2164","Cost of the Implants Used in Spinal Fixation Cervical/dorsolumbar/ lumbosacral","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR51U100","Unlisted.00"
"2165","Cost of the Implants Used in Fusion Surgery Cervical/ Lumbar Spine upto 2 Level","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR52U100","Unlisted.00"
"2166","Cost of the Implants Used in Spinal Fusion Surgery Cervical/ Lumbar Spine -More than 2 Level","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR53U100","Unlisted.00"
"2167","Cost of the Implants Used in Scoliosis Surgery/ Deformity Correction of Spine","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR54U100","Unlisted.00"
"2168","Cost of the Implants Used in Vertebroplasty","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR55U100","Unlisted.00"
"2169","Cost of the Implants Used in Dynamic Hip Screw (DHS) for Fracture Neck Femur","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR56U100","Unlisted.00"
"2170","Cost of the Implants Used in Proximal Femur Nail (PFN) for IT fracture (Intertrochanteric Fractures)","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR57U100","Unlisted.00"
"2171","Cost of the Implants Used in Spinal Osteotomy","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR58U100","Unlisted.00"
"2172","Unspecified Implant - Orthopaedics","Orthopaedics","TIER I","NON NABH","PRIVATE WARD","IMOR59U100","Unlisted.00"
"2173","Unspecified Code","All specialities","TIER I","NON NABH","PRIVATE WARD","US001","Unlisted.00"
"2174","Eye Consultation(857,873,877 cannot be booked )","Consultation","TIER I","NON NABH","PRIVATE WARD","CN004","350.00"
"2175","Caldwell Luc Operation (TMH - Head & Neck) (G1S1)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH001","4888.00"
"2176","Evaluation under anaesthesia (TMH - Head & Neck) (G1S2)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH002","4888.00"
"2177","Knife/Punch/ Excision Biopsy of Tumour (TMH - Head & Neck) (G1S3)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH003","4888.00"
"2178","Laryngoscopy Direct (TMH - Head & Neck) (G1S4)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH004","4888.00"
"2179","Laser Fulguration for recurrent lesions (TMH - Head & Neck) (G1S5)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH005","4888.00"
"2180","Neck Biopsy-Excisional (TMH - Head & Neck) (G1S6)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH006","4888.00"
"2181","Node Biopsy (TMH - Head & Neck) (G1S7)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH007","4888.00"
